220.181.108.163;[27/Sep/2014:20:12:41 -0400];"GET / HTTP/1.1";13520
117.193.39.195;[27/Sep/2014:22:04:15 -0400];"GET /ms/msentrance.html HTTP/1.1";11967
117.193.39.195;[27/Sep/2014:22:04:16 -0400];"GET /ms/ms-style.css HTTP/1.1";789
117.193.39.195;[27/Sep/2014:22:04:16 -0400];"GET /favicon.ico HTTP/1.1";1150
117.193.39.195;[27/Sep/2014:22:04:16 -0400];"GET /favicon.ico HTTP/1.1";1150
117.193.39.195;[27/Sep/2014:22:04:19 -0400];"GET /ms/msfaq.html HTTP/1.1";32593
70.199.0.106;[27/Sep/2014:23:35:04 -0400];"GET / HTTP/1.1";13520
220.181.108.102;[28/Sep/2014:01:04:12 -0400];"GET / HTTP/1.1";13520
123.30.175.244;[28/Sep/2014:01:30:36 -0400];"GET /robots.txt HTTP/1.1";292
123.30.175.244;[28/Sep/2014:01:30:46 -0400];"GET /robots.txt HTTP/1.1";292
182.182.27.7;[28/Sep/2014:04:07:10 -0400];"GET /mspapers/sources/bo-huang.pdf HTTP/1.1";299551
182.182.27.7;[28/Sep/2014:04:07:10 -0400];"GET /mspapers/sources/bo-huang.pdf HTTP/1.1";299551
182.182.27.7;[28/Sep/2014:04:07:11 -0400];"GET /mspapers/sources/bo-huang.pdf HTTP/1.1";299551
182.182.27.7;[28/Sep/2014:04:07:07 -0400];"GET /mspapers/sources/bo-huang.pdf HTTP/1.1";299551
123.125.71.57;[28/Sep/2014:04:11:37 -0400];"GET / HTTP/1.1";13520
